id	x	y	group
_h6_2705	18745.57	16999.16	17609
_h6_2704	19724.15	18961.79	17609
_h6_2707	32440.11	26156.65	189638
_h6_2712	38402.3	28971.3	196739
_h6_2716	15080.32	13773.28	246266
_h6_2718	17230.71	24572.29	71609
_h6_2714	19722.55	18949.05	17609
_h6_2720	18078.92	16582.17	17609
_h6_2726	18161.41	16602.2	17609
_h6_2725	19311.57	26127.86	243592
_h6_2734	22490.22	18190.9	122
_h6_2736	37520.19	28141.48	196739
_h6_2741	13363.5	25268.7	59450
_h6_2740	14628.69	12826.81	246266
_h6_2743	19692.12	17783.34	17609
_h6_2742	9927.17	24726.76	163408
_h6_2745	22525.97	18094.57	122
_h6_2747	37460.41	28079.78	196739
_h6_2749	41116.73	30604.1	276789
_h6_2753	19061.59	17109.93	17609
_h6_2756	39284.67	29357.34	276789
_h6_2757	43559.47	30757.94	276789
_h6_2759	18847.23	17028.87	17609
_h6_2769	18843.7	17020.95	17609
_h6_2768	14040.82	12643.32	246266
_h6_2771	41072.3	30566.75	276789
_h6_2766	13201.08	25210.1	59450
_h6_2778	26157.91	23390.08	100564
_h6_2774	19070.1	21415.0	107869
_h6_2777	37901.3	28535.04	196739
_h6_2773	19770.57	18149.32	17609
_h6_2780	21994.17	34047.21	229603
_h6_2782	19075.04	17112.67	17609
_h6_2784	22495.7	18143.4	122
_h6_2790	9537.8	26182.82	163408
_h6_2791	40711.95	30240.09	276789
_h6_2787	37941.16	28572.38	196739
_h6_2794	21917.02	22470.25	187
_h6_2793	18944.4	17058.14	17609
_h6_2795	12967.7	25095.74	59450
_h6_2800	18993.25	26632.33	243592
_h6_2801	39434.42	29401.74	276789
_h6_2809	13159.38	25191.5	59450
_h6_2812	32458.39	25769.97	189638
_h6_2813	19051.26	26606.39	243592
_h6_2818	19307.65	17253.43	17609
_h6_2819	13119.91	25173.62	59450
_h6_2825	19106.7	17124.94	17609
_h6_2826	41295.64	30747.35	276789
_h6_2822	39359.8	29374.09	276789
_h6_2823	29442.74	18069.14	202830
_h6_2830	19175.93	26652.49	243592
_h6_2834	15249.85	14215.48	246266
_h6_2832	22481.29	18219.51	122
_h6_2831	9359.97	26265.3	163408
_h6_2837	39196.63	29333.6	276789
_h6_2840	12808.37	11454.92	246266
_h6_2839	25027.11	23038.42	264362
_h6_2845	19547.4	17506.64	17609
_h6_2841	39145.32	29315.92	276789
_h6_2846	22502.91	18150.02	122
_h6_2844	12384.43	11358.57	246266
_h6_2842	12704.79	11429.03	246266
_h6_2850	18892.68	17043.72	17609
_h6_2849	12651.04	24949.24	59450
_h6_2851	15161.75	14359.05	246266
_h6_2857	25218.23	23141.02	264362
_h6_2862	43034.99	30564.64	276789
_h6_2863	19131.1	17141.46	17609
_h6_2868	40208.84	29769.17	276789
_h6_2869	25164.34	17058.38	256438
_h6_2873	18274.37	16860.15	17609
_h6_2872	21739.61	34825.27	229603
_h6_2871	22736.21	17577.28	122
_h6_2882	17337.81	16174.53	17609
_h6_2883	27989.29	22901.3	100564
_h6_2887	22784.79	17419.58	122
_h6_2884	41324.27	30769.57	276789
_h6_2888	19206.06	17189.4	17609
_h6_2891	22865.62	16745.67	122
_h6_2890	12340.21	11344.82	246266
_h6_2893	39325.9	29368.4	276789
_h6_2903	12141.35	11290.88	246266
_h6_2907	41499.07	30903.7	276789
_h6_2905	36233.16	26116.89	253075
_h6_2904	19035.24	17094.35	17609
_h6_2909	19716.68	18992.27	17609
_h6_2914	22841.38	17120.75	122
_h6_2915	17554.4	16419.01	17609
_h6_2910	38835.29	29220.78	276789
_h6_2911	12266.6	11325.49	246266
_h6_2912	12606.84	24932.58	59450
_h6_2916	38567.31	29081.13	196739
_h6_2921	39292.81	29362.94	276789
_h6_2925	22849.34	17083.01	122
_h6_2929	41474.81	30883.79	276789
_h6_2937	17077.26	15771.21	17609
_h6_2934	40956.5	13966.9	332530
_h6_2935	19273.61	20314.54	17609
_h6_2933	29429.74	27382.84	189638
_h6_2954	25025.61	23041.36	264362
_h6_2956	22801.11	17354.13	122
_h6_2957	7773.31	27413.31	294192
_h6_2958	6796.4	25996.65	331950
_h6_2952	39937.45	29589.84	276789
_h6_2953	25270.41	23156.4	264362
_h6_2955	30796.71	31161.61	186065
_h6_2959	18466.62	16921.98	17609
_h6_2967	39976.22	29614.37	276789
_h6_2969	19018.91	26981.22	243592
_h6_2968	17578.28	16376.71	17609
_h6_2984	14834.87	13467.2	246266
_h6_2989	17491.37	16350.5	17609
_h6_2991	41507.94	31026.03	276789
_h6_2993	11933.03	24812.66	59450
_h6_2992	22833.74	17170.16	122
_h6_3002	6979.44	25712.17	331950
_h6_2999	18311.17	16879.13	17609
_h6_3004	19023.86	26989.94	243592
_h6_3012	22040.25	22503.09	187
_h6_3016	28439.17	21954.24	263726
_h6_3014	17564.95	16433.75	17609
_h6_3015	9867.25	25286.81	163408
_h6_3009	46330.39	13128.08	262965
_h6_3008	40415.33	29951.59	276789
_h6_3018	41584.38	31071.81	276789
_h6_3025	39769.43	29509.18	276789
_h6_3023	25107.55	23082.66	264362
_h6_3022	18191.12	16831.28	17609
_h6_3021	7737.97	27420.17	294192
_h6_3026	11443.44	24865.69	163408
_h6_3030	40122.63	29705.64	276789
_h6_3034	17975.23	16725.01	17609
_h6_3056	15669.05	24773.39	71609
_h6_3057	19053.53	27302.73	243592
_h6_3052	13975.26	12664.15	246266
_h6_3041	39929.07	29592.83	276789
_h6_3045	25236.08	23141.54	264362
_h6_3046	22720.52	22419.25	187
_h6_3062	17158.33	15936.96	17609
_h6_3068	25829.52	35497.41	267974
_h6_3078	17163.48	15949.91	17609
_h6_3079	40882.72	30395.66	276789
_h6_3086	24131.44	31188.31	269979
_h6_3085	42069.25	30756.23	276789
_h6_3091	19706.71	29116.04	47590
_h6_3092	16773.37	15395.24	17609
_h6_3097	17137.7	15913.62	17609
_h6_3093	40451.46	29986.0	276789
_h6_3096	10894.73	24932.33	163408
_h6_3100	16668.64	15252.35	17609
_h6_3107	38095.36	28717.72	196739
_h6_3104	40850.49	30366.06	276789
_h6_3105	32436.51	26162.41	189638
_h6_3108	7675.68	27431.65	294192
_h6_3114	14697.62	11493.06	282789
_h6_3113	42036.68	30769.63	276789
_h6_3117	40770.73	30291.82	276789
_h6_3122	11061.57	24922.86	163408
_h6_3127	17369.78	16218.6	17609
_h6_3130	41840.15	30846.95	276789
_h6_3133	41203.89	31150.16	276789
_h6_3135	17572.7	16432.05	17609
_h6_3142	41282.41	30944.08	276789
_h6_3148	42101.23	30743.07	276789
_h6_3149	7703.48	27426.86	294192
_h6_3145	25573.58	16959.46	256438
_h6_3147	16398.42	14968.14	17609
_h6_3153	9960.26	24515.01	163408
_h6_3152	12126.77	10744.25	246266
_h6_3150	10221.33	10763.4	276249
_h6_3158	21786.1	34823.12	229603
_h6_3157	7662.29	27436.66	294192
_h6_3156	41688.11	31049.37	276789
_h6_3166	15366.2	13843.41	246266
_h6_3173	16977.99	15677.48	17609
_h6_3172	23606.15	23644.18	187
_h6_3180	19873.3	21661.97	107869
_h6_3181	16911.83	15584.39	17609
_h6_3184	17054.47	15790.81	17609
_h6_3183	10194.77	24872.66	163408
_h6_3182	25622.38	16877.21	256438
_h6_3186	40272.6	29816.2	276789
_h6_3190	42598.55	30433.19	276789
_h6_3198	18942.14	27734.34	243592
_h6_3197	42531.81	30482.64	276789
_h6_3205	41557.53	30937.96	276789
_h6_3203	16617.23	15194.16	17609
_h6_3215	42428.87	30571.19	276789
_h6_3216	24972.13	23092.59	264362
_h6_3218	29940.7	26693.99	189638
_h6_3219	15684.14	14080.79	246266
_h6_3220	14509.79	11582.88	282789
_h6_3223	41601.13	30972.96	276789
_h6_3211	11675.15	11520.94	246266
_h6_3226	16227.03	14842.43	17609
_h6_3229	15842.37	14246.44	246266
_h6_3235	9808.58	24851.2	163408
_h6_3236	16528.27	15094.05	17609
_h6_3237	16234.19	13069.79	268482
_h6_3238	18952.95	27709.58	243592
_h6_3239	42877.66	30519.75	276789
_h6_3243	42074.14	31342.69	276789
_h6_3246	9827.37	24847.46	163408
_h6_3248	12161.39	10653.32	246266
_h6_3253	25484.42	17101.65	256438
_h6_3254	16571.85	15076.53	17609
_h6_3257	16432.19	14996.63	17609
_h6_3274	6984.78	25590.16	331950
_h6_3273	9890.16	24848.85	163408
_h6_3275	41806.52	31153.15	276789
_h6_3290	21584.19	18949.4	122
_h6_3292	15868.08	14606.25	17609
_h6_3289	41408.98	30825.89	276789
_h6_3288	25964.15	16138.69	295444
_h6_3295	41531.35	30925.98	276789
_h6_3296	7630.42	27435.8	294192
_h6_3303	41601.66	30938.24	276789
_h6_3306	42637.31	30434.28	276789
_h6_3310	9795.56	26760.49	294312
_h6_3307	9734.29	24854.6	163408
_h6_3315	16091.16	14758.55	17609
_h6_3323	42024.18	31317.94	276789
_h6_3327	15924.55	14642.01	17609
_h6_3328	23483.7	15626.32	296452
_h6_3329	43051.31	30580.86	276789
_h6_3334	41794.81	31137.83	276789
_h6_3341	9266.26	24893.48	163408
_h6_3346	9778.92	26832.85	294312
_h6_3344	15964.86	14674.01	17609
_h6_3349	15372.8	14141.72	246266
_h6_3342	7604.31	27436.32	294192
_h6_3345	41436.11	30850.32	276789
_h6_3354	20623.49	21513.55	17609
_h6_3351	17428.9	22519.16	294599
_h6_3357	41917.5	31237.03	276789
_h6_3359	25993.26	16057.17	295444
_h6_3360	16298.78	14733.23	17609
_h6_3362	15663.1	14066.32	246266
_h6_3373	11814.41	10215.91	300906
_h6_3368	42032.82	31319.92	276789
_h6_3382	43109.01	30601.1	276789
_h6_3388	22905.74	25150.73	297988
_h6_3390	41490.01	30890.73	276789
_h6_3393	7536.13	27437.57	294192
_h6_3395	25771.29	16613.63	256438
_h6_3396	21318.26	17668.12	298766
_h6_3410	42846.53	31636.34	317353
_h6_3411	11569.3	10274.73	300906
_h6_3423	13191.64	25662.98	305520
_h6_3422	41936.59	31255.64	276789
_h6_3421	42609.76	31581.6	317353
_h6_3426	16255.16	14870.19	17609
_h6_3427	25947.63	16179.92	295444
_h6_3429	22189.57	21649.46	187
_h6_3428	45778.37	27231.7	312704
_h6_3430	15347.13	14103.74	246266
_h6_3433	13152.96	25682.4	305520
_h6_3445	15744.3	14139.12	246266
_h6_3453	43348.92	31711.87	317353
_h6_3454	22254.93	18866.17	122
_h6_3466	24839.36	31904.86	305502
_h6_3465	13299.07	25722.68	305520
_h6_3463	31757.92	15314.89	305565
_h6_3460	15794.38	14547.45	17609
_h6_3471	15112.2	13808.86	246266
_h6_3469	41989.09	31285.54	276789
_h6_3468	19339.46	28155.11	322586
_h6_3475	17965.59	10637.37	317816
_h6_3473	15293.27	14028.15	246266
_h6_3478	43150.55	31677.5	317353
_h6_3483	15320.88	14075.5	246266
_h6_3487	42554.07	31565.12	317353
_h6_3489	15235.41	13951.54	246266
_h6_3496	41899.48	31227.14	276789
_h6_3494	32485.57	25283.62	189638
_h6_3495	15512.61	14289.63	246266
_h6_3492	25899.96	16289.96	295444
_h6_3505	42454.49	31531.34	317353
_h6_3508	14854.56	13489.41	246266
_h6_3509	42749.86	31619.02	317353
_h6_3513	16850.18	12552.89	268482
_h6_3516	15310.43	14056.35	246266
_h6_3517	25887.56	16320.9	295444
_h6_3519	22973.71	18998.61	122
_h6_3526	45876.84	27249.82	312704
_h6_3525	44022.09	23410.57	312821
_h6_3523	42801.47	31628.3	317353
_h6_3531	14913.67	13581.21	246266
_h6_3535	38230.09	24735.48	313112
_h6_3538	42545.07	31565.83	317353
_h6_3542	23083.84	21975.61	187
_h6_3546	42465.99	31539.04	317353
_h6_3556	15501.72	14138.1	246266
_h6_3555	35034.65	20083.49	315574
_h6_3550	42689.87	31606.12	317353
_h6_3561	42653.0	31600.18	317353
_h6_3564	15291.24	14036.41	246266
_h6_3574	18802.9	23413.93	107869
_h6_3576	45923.72	27415.32	312704
_h6_3571	43843.77	31982.55	317353
_h6_3588	18035.64	10887.55	317816
_h6_3599	15495.1	14280.72	246266
_h6_3601	15564.22	14351.83	246266
_h6_3610	30113.24	28175.31	320637
_h6_3611	15473.04	14252.59	246266
_h6_3609	43282.72	31696.62	317353
_h6_3614	6420.97	11271.48	326259
_h6_3618	15433.44	14208.35	246266
_h6_3619	20340.95	21923.23	107869
_h6_3634	14843.87	13479.97	246266
_h6_3632	36340.89	30429.83	322177
_h6_3633	11913.82	9864.16	300906
_h6_3625	19593.98	28284.93	322586
_h6_3636	43632.46	31833.43	317353
_h6_3642	11939.16	9790.72	300906
_h6_3649	9368.55	20606.15	330289
_h6_3661	14718.34	13279.58	246266
_h6_3662	19652.38	28333.95	322586
_h6_3658	43342.07	31713.48	317353
_h6_3672	43885.4	32013.93	317353
_h6_3676	6304.13	11298.57	326259
_h6_3665	43786.69	23160.38	312821
_h6_3664	14939.76	13613.82	246266
_h6_3687	43229.51	31686.51	317353
_h6_3692	14545.88	13088.87	246266
_h6_3694	43344.18	31717.44	317353
_h6_3697	20488.21	21953.24	107869
_h6_3702	14920.03	13578.63	246266
_h6_3704	43822.67	31960.09	317353
_h6_3708	9371.74	20685.15	330289
_h6_3713	14945.34	13620.63	246266
_h6_3715	43961.75	32079.45	317353
_h6_3723	43326.31	31712.93	317353
_h6_3724	6924.13	25909.1	331950
_h6_3726	23167.12	21924.76	187
_h6_3732	23168.97	21922.01	187
_h6_3728	41140.89	13907.39	332530
_h6_3734	14489.13	13046.69	246266
_h6_3727	14872.12	13514.33	246266
_h6_3735	14729.35	13295.9	246266
_h6_3737	44448.74	32395.71	317353
_h6_3739	15022.61	13699.0	246266
_h6_3757	43036.2	31663.1	317353
